Dataset Name,Capacity,Num Vertices,Area,Num non convex vertices,MSA- Inital decomposition,Num of Initial Cells,MSA-Final Decomposition,Num of final cells,Sum of Costs of Routes,Num of turns,Num of routes,Compute time (s)
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295766
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.307756
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.287508
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295126
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.305992
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.276463
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.309266
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294605
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290929
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292794
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.28901
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.303743
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.273924
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294574
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.302988
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292958
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.285254
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293163
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.30834
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.298758
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.280287
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.298166
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290794
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290237
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296528
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.323245
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.305517
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.303966
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294207
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.288217
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.303748
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293107
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.302018
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293367
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.291751
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.303943
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296523
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.306924
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295886
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293601
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290283
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.305721
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.288206
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292426
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290146
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.288075
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.304726
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292769
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295462
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.290544
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295651
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.291747
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.30175
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.304674
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294017
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.30515
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.297499
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.314444
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.30862
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.314542
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292243
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296972
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.29365
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292017
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.292821
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.295813
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.308473
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296777
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.303577
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.293416
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.304523
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296324
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.305249
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.291145
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.294912
vm25/06,600000,71,3624.5,38,135,16,135,2,4248.29,365,1,0.296268
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.265433
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247022
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.257202
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.24813
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247612
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245367
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.25146
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.263981
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245667
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246724
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.253646
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.250446
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.26359
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247528
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.261408
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.248863
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245093
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.259859
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245464
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.261757
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.259378
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.257059
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247778
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245414
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.248176
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.24458
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.251769
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.244623
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245082
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.258856
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.265818
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.254897
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.248599
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.253522
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246324
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245442
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.248918
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.26023
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247415
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.276818
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.249949
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.247142
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.261646
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.251735
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246166
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246158
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.245922
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.250281
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.26453
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246036
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246024
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.246335
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.270451
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.23987
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.249108
vm25/07,600000,63,5221.5,36,139.272,14,133.893,7,5815.73,355,1,0.262926
